gene	name	log2fc	pval	padj
296	ENSG00000186188	FFAR4	5.95134391550555	1.19708223912273e-22	1.03649587356338e-20
297	ENSG00000285561	AP001804.1	5.95029489330735	7.42560695968831e-11	1.39247999601813e-09
298	ENSG00000189171	S100A13	5.94689235822597	3.57406799796476e-21	2.62200507290021e-19
299	ENSG00000163395	IGFN1	5.92476830270621	1.99395659460578e-20	1.32428174058789e-18
300	ENSG00000105549	THEG	5.92142160682704	8.08494758923414e-08	8.64374564364858e-07
301	ENSG00000228543	AC003684.1	5.91938543690747	1.57635244993937e-08	1.93279550216867e-07
302	ENSG00000230387	AL118508.1	5.91838005076127	1.13347205798977e-10	2.04567496950733e-09
303	ENSG00000233290	AL157944.1	5.91734887561344	7.52161421112368e-11	1.40972979979409e-09
304	ENSG00000272279	AL512329.2	5.91599239778795	1.52531701496737e-10	2.68650385554298e-09
305	ENSG00000141469	SLC14A1	5.91517446789584	4.76290015195104e-24	4.73146231242117e-22
306	ENSG00000210156	MT-TK	5.91339354132849	4.40403571840709e-26	5.32539036335797e-24
307	ENSG00000091428	RAPGEF4	5.90914292169911	2.52045186241188e-59	2.52527672740564e-56
308	ENSG00000130368	MAS1	5.90525977908303	3.18314689853606e-15	1.12410284280931e-13
309	ENSG00000174502	SLC26A9	5.89977352699642	1.61657246244551e-11	3.39045134812061e-10
310	ENSG00000224271	AL117329.1	5.89501546002724	2.17612100284188e-23	2.01878400017609e-21
311	ENSG00000125522	NPBWR2	5.8902634089087	3.88801401631818e-08	4.43818318718196e-07
312	ENSG00000171889	MIR31HG	5.88912240588799	2.85129684323124e-17	1.30021360730286e-15
313	ENSG00000249436	LINCR-0003	5.88603954498037	9.48648032290245e-27	1.22302354957066e-24
314	ENSG00000266554	LINC01443	5.88514846916573	9.27538762684556e-07	7.94479770177316e-06
315	ENSG00000283335	MIR219B	5.88361853111619	2.63969011718795e-07	2.54162584677183e-06
316	ENSG00000224982	TMEM233	5.87586801730441	8.9588413705871e-10	1.3803149839296e-08
317	ENSG00000224805	LINC00853	5.8715799709448	1.46030985057796e-07	1.48430972551354e-06
318	ENSG00000210154	MT-TD	5.87150313263391	2.81684615711117e-16	1.13148160585816e-14
319	ENSG00000287784	AC112482.2	5.85417418597544	1.13308448446166e-07	1.17347529877782e-06
320	ENSG00000227544	AC018647.1	5.85157944938616	9.19612098030552e-35	2.04101502795173e-32
321	ENSG00000147256	ARHGAP36	5.84897286697854	6.01636123095055e-21	4.2794267603599e-19
322	ENSG00000236922	LINC01378	5.8487982727599	2.23000240262273e-27	3.00767285587581e-25
323	ENSG00000279160	AC009336.2	5.8440918016905	2.53007766096615e-09	3.58328890699111e-08
324	ENSG00000269586	CT45A10	5.8424110909659	9.63545579044698e-07	8.22108341127991e-06
325	ENSG00000166035	LIPC	5.84146364734105	2.49798021710404e-09	3.54069006763086e-08
326	ENSG00000232780	GAPDHP74	5.84067307251969	2.48838909646441e-07	2.4038661279812e-06
327	ENSG00000145358	DDIT4L	5.84017277734297	2.41399010625308e-15	8.67329826393203e-14
328	ENSG00000237412	PRSS56	5.79990960443989	3.36182026961404e-12	7.88027749963607e-11
329	ENSG00000284196	AL158064.1	5.7987532754546	2.51898725134601e-13	6.91725340195385e-12
330	ENSG00000205362	MT1A	5.79869772823072	8.20644378077141e-08	8.76295262059413e-07
331	ENSG00000227088	AC012494.1	5.7881317177398	1.30393004045835e-06	1.08327208549521e-05
332	ENSG00000187094	CCK	5.78337969732629	2.8700651329759e-18	1.46926385427834e-16
333	ENSG00000186891	TNFRSF18	5.78323721820542	1.49053723867247e-16	6.22246063672946e-15
334	ENSG00000204882	GPR20	5.78179310904227	2.28597864321034e-11	4.69060345707765e-10
335	ENSG00000227392	HPN-AS1	5.7806107755765	1.98498399501598e-15	7.20573848377075e-14
336	ENSG00000209082	MT-TL1	5.77057896446669	1.49331296544174e-18	7.88644665047374e-17
337	ENSG00000205221	VIT	5.76812871491976	1.72741915639558e-16	7.11606745318675e-15
338	ENSG00000169248	CXCL11	5.76669204974925	1.34093586998533e-06	1.10928516519876e-05
339	ENSG00000115380	EFEMP1	5.76599410819414	2.7469593624085e-23	2.54162596204694e-21
340	ENSG00000160396	HIPK4	5.74795125734189	7.13441517156255e-33	1.41218813419401e-30
341	ENSG00000171126	KCNG3	5.7431260979487	5.55317626140314e-11	1.07055102780992e-09
342	ENSG00000210049	MT-TF	5.73324429344364	7.06290295350345e-12	1.56855489468338e-10
343	ENSG00000240707	LINC01168	5.72418500533535	1.06175866414868e-11	2.29689642663183e-10
344	ENSG00000167549	CORO6	5.72282201478089	4.32158417665813e-63	5.22568939044381e-60
345	ENSG00000120149	MSX2	5.7137382561836	6.60314777504197e-12	1.47768081064069e-10
346	ENSG00000169715	MT1E	5.70108024912485	3.19023895047911e-12	7.51323769485903e-11
347	ENSG00000236790	LINC00299	5.69409556910027	1.04756463997369e-20	7.25987138931967e-19
348	ENSG00000287749	AC073091.2	5.68678505103855	9.72574222864386e-08	1.02264648495309e-06
349	ENSG00000254902	ANO1-AS1	5.68501514391761	3.59497213093803e-16	1.41915062069551e-14
350	ENSG00000229865	RPL31P54	5.68319636215589	2.21951282904494e-06	1.74354068942919e-05
351	ENSG00000131095	GFAP	5.68072636843204	6.04159010378616e-21	4.28867287792448e-19
352	ENSG00000229344	MTCO2P12	5.67807613966324	1.79917409780813e-16	7.37051846820533e-15
353	ENSG00000205795	CYS1	5.67671693080066	9.73063834826299e-36	2.33715270519547e-33
354	ENSG00000233221	AC133785.1	5.67181294654007	1.82585310343589e-14	5.90656741496185e-13
355	ENSG00000124203	ZNF831	5.67067790730703	1.54055578073165e-21	1.17696447849492e-19
356	ENSG00000159713	TPPP3	5.66980254600372	2.1838922877174e-30	3.62950477978132e-28
357	ENSG00000130948	HSD17B3	5.66856257263527	9.6624862444668e-11	1.77214647036986e-09
358	ENSG00000267369	TAF5LP1	5.66794996659118	4.99153659534541e-08	5.57801828518093e-07
359	ENSG00000283071	LBHD2	5.66426525351355	3.37389283605198e-11	6.73760251035505e-10
360	ENSG00000183090	FREM3	5.65226906678693	3.43816308127287e-11	6.84640378246322e-10
361	ENSG00000204982	PRSS3P4	5.64948116767205	2.51830645138314e-06	1.95029709210805e-05
362	ENSG00000283646	LINC02009	5.64254471727664	6.3783180006451e-11	1.21267211404655e-09
363	ENSG00000244062	AC080128.1	5.64203577836389	7.88605111072382e-15	2.65393622168668e-13
364	ENSG00000260166	AC134312.3	5.63887629192408	1.38771794791393e-25	1.58511743581426e-23
365	ENSG00000237476	LINC01637	5.63122921025216	5.9155267289079e-14	1.78827392933287e-12
366	ENSG00000258122	AC044802.2	5.63081831059336	5.18877336904119e-17	2.30614341865865e-15
367	ENSG00000166091	CMTM5	5.6300292634126	1.1325651376617e-22	9.85500289885431e-21
368	ENSG00000005981	ASB4	5.62951106574307	1.49782143463024e-14	4.88596318587708e-13
369	ENSG00000103184	SEC14L5	5.62504705277903	1.49321125327097e-22	1.26540952421902e-20
370	ENSG00000262995	AC137056.1	5.62317203467291	4.19007185021914e-10	6.86603969960909e-09
371	ENSG00000242529	AHCYP8	5.62276249110335	4.40379683628965e-08	4.96712588157508e-07
372	ENSG00000232283	HSD17B3-AS1	5.62039866228653	1.07809898696896e-08	1.35893951028183e-07
373	ENSG00000223812	AC073365.1	5.61654114223473	1.85231003568408e-28	2.68408909179064e-26
374	ENSG00000223564	CYP4F32P	5.61433172481697	7.18261468910342e-07	6.30785748316528e-06
375	ENSG00000116661	FBXO2	5.60922284949544	6.47960330087265e-55	5.54195729150491e-52
376	ENSG00000268940	CT45A1	5.608974987238	4.46515550276242e-06	3.25664742128473e-05
377	ENSG00000132840	BHMT2	5.6070636208268	1.23818610646633e-28	1.81671431780146e-26
378	ENSG00000115468	EFHD1	5.6068319409041	6.6478320906321e-23	5.91673928736538e-21
379	ENSG00000287899	AC055714.1	5.60322000315737	3.31313733199522e-06	2.49263649047578e-05
380	ENSG00000229425	AJ009632.2	5.60227446799085	5.17737507251623e-10	8.30915385207902e-09
381	ENSG00000210195	MT-TT	5.59422308611612	7.11009551539531e-20	4.42073970635403e-18
382	ENSG00000176485	PLAAT3	5.58991084792608	3.44883090362135e-79	6.71889740540499e-76
383	ENSG00000172508	CARNS1	5.58900979391752	1.14530292427429e-18	6.15986773704394e-17
384	ENSG00000124134	KCNS1	5.58641881278806	3.68065606123078e-23	3.36996256133629e-21
385	ENSG00000087250	MT3	5.58611463415282	6.59016737833547e-17	2.87792527342578e-15
386	ENSG00000166816	LDHD	5.57995980683421	3.11072263858424e-30	5.12130097498748e-28
387	ENSG00000267815	AC008655.1	5.57973713131162	2.55789870527655e-22	2.12554108762874e-20
388	ENSG00000164935	DCSTAMP	5.57870254157605	3.10306343977235e-08	3.60673270276754e-07
389	ENSG00000198851	CD3E	5.57799506351946	3.6970629663081e-08	4.23953260430105e-07
390	ENSG00000181856	SLC2A4	5.577646227613	1.106807075399e-12	2.82066887449248e-11
391	ENSG00000287706	AC092924.2	5.57299502618465	4.70081796729452e-11	9.15797686995093e-10
392	ENSG00000285634	AL583827.1	5.5714063066798	1.19358080908655e-17	5.65612138273489e-16
393	ENSG00000088320	REM1	5.56900275094512	1.55010827791979e-15	5.69190020751971e-14
394	ENSG00000164695	CHMP4C	5.56427114089796	1.70418997538618e-11	3.55625171483697e-10
395	ENSG00000259070	LINC00639	5.56422276759201	5.4594101983559e-26	6.51173936822267e-24
396	ENSG00000243910	TUBA4B	5.56337365874229	6.65428544213126e-09	8.71994871446998e-08
397	ENSG00000225140	AL358216.1	5.56040604710221	1.08507241726777e-27	1.49804072662712e-25
398	ENSG00000267364	AC022706.1	5.55848518099446	6.46702276554786e-07	5.72385379402996e-06
399	ENSG00000260401	AP002761.4	5.55771103110289	2.57604267608762e-07	2.48375277762894e-06
400	ENSG00000258283	AC011603.3	5.55658483041125	3.93305691775834e-34	8.62003168343949e-32
401	ENSG00000172548	NIPAL4	5.55651298214047	2.14228422215607e-17	9.87167947678671e-16
402	ENSG00000281160	AC018358.1	5.55332804288542	1.63793105844402e-11	3.4290942344153e-10
403	ENSG00000287566	AL732437.3	5.55279104665917	4.70477605967828e-20	2.99423560952338e-18
404	ENSG00000286695	AC026316.5	5.53957702528395	5.14942346333425e-06	3.71661587553358e-05
405	ENSG00000287326	AL589787.1	5.53021413650207	1.86684563398836e-13	5.26243374976446e-12
406	ENSG00000279414	CDRT15P9	5.52897493143359	4.50799960222135e-06	3.2851625530153e-05
407	ENSG00000117266	CDK18	5.52824861972864	5.78490484598845e-42	2.04908341650785e-39
408	ENSG00000257542	OR7E47P	5.52521188338133	1.32717118420209e-06	1.0989353463144e-05
409	ENSG00000226363	HAGLROS	5.52406593199628	1.24622159075136e-06	1.04001076922603e-05
410	ENSG00000127324	TSPAN8	5.52257063699099	4.35829976371967e-12	1.00415570180261e-10
411	ENSG00000183549	ACSM5	5.52216902183529	4.45097482207315e-17	1.99593777603119e-15
412	ENSG00000198944	SOWAHA	5.52021942993138	1.63727920629803e-22	1.38015552709743e-20
413	ENSG00000165899	OTOGL	5.51696122330332	3.76035616569669e-19	2.12684531713687e-17
414	ENSG00000010438	PRSS3	5.51484640147726	1.35255564053391e-33	2.80651293766879e-31
415	ENSG00000151136	BTBD11	5.51285838110484	1.40315636587414e-39	4.27865080713987e-37
416	ENSG00000231645	KRT17P6	5.51161629188041	3.26133872951343e-06	2.45999925205092e-05
417	ENSG00000130701	RBBP8NL	5.51143083981836	5.70513162886964e-06	4.08039671282014e-05
418	ENSG00000173947	PIFO	5.50900611590522	2.46673864271903e-26	3.07833181438535e-24
419	ENSG00000133048	CHI3L1	5.50092178551352	3.23438325095119e-31	5.67100587305527e-29
420	ENSG00000173762	CD7	5.49244972582833	1.12442611091228e-08	1.41529972833313e-07
421	ENSG00000197355	UAP1L1	5.48857262333713	3.43277036116991e-48	1.82389330689614e-45
422	ENSG00000117091	CD48	5.48173138964254	6.39456397624767e-11	1.21472467472956e-09
423	ENSG00000288177	AP006587.6	5.47586551199348	3.66825928653178e-09	5.06436411026811e-08
424	ENSG00000196415	PRTN3	5.47543119632936	7.62127751397451e-18	3.72221920031398e-16
425	ENSG00000237742	AL365259.1	5.46402540399532	2.41578196680241e-12	5.82628791126961e-11
426	ENSG00000266489	AC007922.3	5.45278335739451	1.05727704141457e-05	7.07008657728543e-05
427	ENSG00000198125	MB	5.44875505233243	6.96723131589979e-08	7.5594028636961e-07
428	ENSG00000117228	GBP1	5.44715341654125	3.16143295772847e-42	1.13124458702719e-39
429	ENSG00000272872	AP000525.1	5.4455787255096	5.70305964833362e-08	6.2930517119179e-07
430	ENSG00000288597	AC234782.2	5.44417770606223	1.09494641916256e-34	2.41487333841343e-32
431	ENSG00000261711	FRG2DP	5.44205475364201	4.96941705306899e-06	3.59675021258969e-05
432	ENSG00000167656	LY6D	5.43848742078387	7.11449493966745e-06	4.9737638367089e-05
433	ENSG00000235531	MSC-AS1	5.4348575731859	1.13387413260149e-19	6.82016538729613e-18
434	ENSG00000273413	AL136982.7	5.43451511271357	2.28938364350099e-16	9.29187687808439e-15
435	ENSG00000147459	DOCK5	5.43435574909114	4.68199223911926e-25	5.00559212954863e-23
436	ENSG00000284791	SMIM41	5.43261838538154	2.3591294413027e-06	1.83879955808317e-05
437	ENSG00000167641	PPP1R14A	5.42876594267781	2.49447534926702e-31	4.4178670238761e-29
438	ENSG00000115607	IL18RAP	5.42706425744905	4.84371868346046e-10	7.82019719488526e-09
439	ENSG00000163564	PYHIN1	5.42281749270227	1.5689251451633e-06	1.27591600337295e-05
440	ENSG00000205517	RGL3	5.42062683834865	4.21086188284143e-18	2.11550563962178e-16
441	ENSG00000210174	MT-TR	5.41477018944438	2.64619934594359e-20	1.74071909270647e-18
442	ENSG00000250007	AC087457.1	5.41309393475161	6.45153117007079e-27	8.47325256707388e-25
443	ENSG00000163497	FEV	5.41207145215264	7.49241594699919e-06	5.20373440311786e-05
444	ENSG00000139053	PDE6H	5.40256952287169	7.91008713838434e-07	6.88922689188094e-06
445	ENSG00000130203	APOE	5.39709015762017	7.85364064187871e-21	5.47522100176463e-19
446	ENSG00000256894	AC022509.3	5.39550936741917	1.83040109421892e-10	3.18223075860578e-09
447	ENSG00000147588	PMP2	5.39387834983976	6.80107388958565e-22	5.35939905811461e-20
448	ENSG00000101439	CST3	5.38592448261472	1.13516164447802e-17	5.39386360256241e-16
449	ENSG00000043039	BARX2	5.38478392680267	1.35834106309945e-10	2.41791604364002e-09
450	ENSG00000260426	AC008060.4	5.38236343194561	8.24792490759943e-12	1.820201275864e-10
451	ENSG00000186529	CYP4F3	5.38077355142248	6.7407274158395e-11	1.27358344984506e-09
452	ENSG00000122367	LDB3	5.3799808132633	2.94116176378537e-39	8.74048470937809e-37
453	ENSG00000261121	LINC02473	5.37746883665714	4.17878199027622e-09	5.7151851814749e-08
454	ENSG00000251138	LINC02882	5.37674665613588	4.45727602304147e-09	6.06638648965557e-08
455	ENSG00000287951	AC026402.2	5.3764721639951	1.55643645161902e-09	2.28822351375188e-08
456	ENSG00000172673	THEMIS	5.37562910987464	1.4493703638946e-09	2.14090440398871e-08
457	ENSG00000182566	CLEC4G	5.37341756066416	5.6501250646327e-16	2.18689774438714e-14
458	ENSG00000267623	AC005357.2	5.3598319166167	1.29542675244509e-10	2.31887340112261e-09
459	ENSG00000288062	AL136981.3	5.35799786984802	3.41653534054329e-22	2.79271899270004e-20
460	ENSG00000091482	SMPX	5.3552188999118	9.35886849881955e-14	2.76045608676698e-12
461	ENSG00000181418	DDN	5.35460754686984	1.50147509723272e-27	2.05672762635389e-25
462	ENSG00000134716	CYP2J2	5.35451705730419	2.4993180469299e-19	1.44388115241665e-17
463	ENSG00000260788	AC009063.2	5.35098008105506	8.9440804029245e-21	6.21073400969016e-19
464	ENSG00000251372	LINC00499	5.3486049021827	4.73409953383336e-18	2.36146043176293e-16
465	ENSG00000258680	AL132994.1	5.34724507028212	1.96808502966447e-08	2.37572591171236e-07
466	ENSG00000286876	AC069540.2	5.34476553044641	8.58594797549388e-06	5.86450014913603e-05
467	ENSG00000121742	GJB6	5.34166298851828	3.65768956139246e-16	1.43955330919584e-14
468	ENSG00000159176	CSRP1	5.33890175892607	1.28787412956434e-33	2.71243497217278e-31
469	ENSG00000249203	LINC02224	5.33820936037475	1.51171935870715e-08	1.86135754044184e-07
470	ENSG00000197893	NRAP	5.33804674545834	1.08756316030951e-12	2.77364198855082e-11
471	ENSG00000227958	AL390778.1	5.3379257367489	1.09651589692628e-05	7.30323323029705e-05
472	ENSG00000131969	ABHD12B	5.33069485707351	1.1816082798812e-15	4.40334299156153e-14
473	ENSG00000184544	DHRS7C	5.32828176321386	7.85272428161971e-06	5.41749916158879e-05
474	ENSG00000116824	CD2	5.32339590869439	2.93209086620464e-06	2.23666805319117e-05
475	ENSG00000162006	MSLNL	5.31787897017906	5.14175316115025e-10	8.26140736286567e-09
476	ENSG00000205364	MT1M	5.31550446163449	1.11626290323376e-09	1.68361252592251e-08
477	ENSG00000168418	KCNG4	5.31437073204088	4.12900721072129e-06	3.03737981662185e-05
478	ENSG00000279578	AC004899.2	5.31366264271292	2.41392370622435e-06	1.87691934825209e-05
479	ENSG00000182107	TMEM30B	5.30905240799635	1.73403896255858e-22	1.45472594019239e-20
480	ENSG00000236823	AL035691.1	5.2906007864206	1.00505015956181e-05	6.7672991446532e-05
481	ENSG00000145198	VWA5B2	5.28841879424384	7.69741461710535e-92	2.99916931531148e-88
482	ENSG00000064886	CHI3L2	5.2878990613189	1.39600250106565e-05	9.06212878653634e-05
483	ENSG00000237973	MTCO1P12	5.28553518302594	2.38935577088e-21	1.79416571343574e-19
484	ENSG00000179344	HLA-DQB1	5.28543790979409	1.53614174117003e-13	4.37950263720401e-12
485	ENSG00000009709	PAX7	5.28466639848054	5.77891254563279e-15	1.98737781154839e-13
486	ENSG00000258859	LINC02296	5.28359491939763	1.00094247806441e-05	6.7448212679256e-05
487	ENSG00000136960	ENPP2	5.27040372140122	1.72569830471166e-25	1.94582194377247e-23
488	ENSG00000134757	DSG3	5.25190707316876	1.41848075258203e-06	1.16600713902471e-05
489	ENSG00000182866	LCK	5.248425318554	2.16400995453277e-09	3.10242588207688e-08
490	ENSG00000169245	CXCL10	5.24581048892405	1.53337549963829e-06	1.24961372637267e-05
491	ENSG00000126860	EVI2A	5.24129241720999	2.23448732311896e-25	2.48751641142262e-23
492	ENSG00000288036	AC015943.1	5.22435528885629	3.0830790573792e-06	2.34216493295313e-05
493	ENSG00000120885	CLU	5.21453405379752	8.28130891598842e-26	9.71239664739016e-24
494	ENSG00000105697	HAMP	5.21004370688524	2.32462144457581e-11	4.76153622645676e-10
495	ENSG00000275830	AL390755.1	5.20813561759185	3.96917316567413e-12	9.19940485133475e-11
496	ENSG00000161944	ASGR2	5.20800317381775	4.32700655032592e-09	5.89949994946652e-08
497	ENSG00000111404	RERGL	5.20084515298088	4.52076823279561e-26	5.44775874980906e-24
498	ENSG00000107317	PTGDS	5.19659072200045	9.43329212240701e-34	2.0170564320515e-31
499	ENSG00000283361	CFAP97D2	5.19479954837165	3.48283874564244e-05	0.000204611670788144
500	ENSG00000069482	GAL	5.18984276277781	3.82397929798368e-08	4.37077842380684e-07
501	ENSG00000248184	LINC02283	5.18732035952776	6.566093875565e-09	8.62048723079138e-08
502	ENSG00000168830	HTR1E	5.18542655211501	5.75241501225321e-14	1.74196836990227e-12
503	ENSG00000155324	GRAMD2B	5.18396645448861	3.09160444619676e-38	8.40413124920788e-36
504	ENSG00000161896	IP6K3	5.17768048166831	4.24591978316864e-15	1.48298475135831e-13
505	ENSG00000284341	AL807752.7	5.17032221906899	2.20603335215367e-33	4.55052773882194e-31
506	ENSG00000238266	LINC00707	5.17007151236916	2.35500870814568e-07	2.28576942914847e-06
507	ENSG00000123095	BHLHE41	5.16413788143598	1.908668702154e-31	3.41486149889971e-29
508	ENSG00000249335	AC093523.1	5.16031390321899	1.27946071792411e-06	1.06496199846771e-05
509	ENSG00000072952	IRAG1	5.15815652277619	2.35826438770072e-20	1.56032560912266e-18
510	ENSG00000279123	AC027281.1	5.15764886155661	5.14291278784491e-10	8.26140736286567e-09
511	ENSG00000277196	AC007325.2	5.15711201617141	2.42869311898117e-16	9.82318126912486e-15
512	ENSG00000254260	AC015468.3	5.15667182045834	2.97181378876805e-08	3.46681949869359e-07
513	ENSG00000255916	AC148477.1	5.15660965073542	7.24135473580523e-15	2.46058707868684e-13
514	ENSG00000255478	AP000944.1	5.1525711136981	5.37573194125678e-10	8.59994488978338e-09
515	ENSG00000144550	CPNE9	5.14804465649516	2.53377321446541e-16	1.02246059046788e-14
516	ENSG00000239257	RPL23AP1	5.14584736453729	3.44382840878644e-10	5.72344695786322e-09
517	ENSG00000287245	AP001981.2	5.14547412057976	4.48894673144058e-07	4.10895053592866e-06
518	ENSG00000148671	ADIRF	5.14439026390666	5.92691583027341e-17	2.60776860000248e-15
519	ENSG00000210100	MT-TI	5.14398768649498	3.58928449291495e-12	8.36871272028249e-11
520	ENSG00000287095	AF228727.1	5.13768930487717	6.483836812208e-10	1.02326150087173e-08
